"City","Latitude","Longitude","Crime_Type","Year","Count"
"Koylandi","11.4353","75.71","Sexual harassment","2022","2"
"Koylandi","11.4353","75.71","Sexual harassment","2023","0"
"Koylandi","11.4353","75.71","Sexual harassment","2024","0"
"Koylandi","11.4353","75.71","Sexual harassment","2025","0"
"Koylandi","11.4353","75.71","Molestation","2014","21"
"Koylandi","11.4353","75.71","Molestation","2015","30"
"Koylandi","11.4353","75.71","Molestation","2016","24"
"Koylandi","11.4353","75.71","Molestation","2017","29"
"Koylandi","11.4353","75.71","Molestation","2018","21"
"Koylandi","11.4353","75.71","Molestation","2019","26"
"Koylandi","11.4353","75.71","Molestation","2020","29"
"Koylandi","11.4353","75.71","Molestation","2021","14"
"Koylandi","11.4353","75.71","Molestation","2022","35"
"Koylandi","11.4353","75.71","Molestation","2023","23"
"Koylandi","11.4353","75.71","Molestation","2024","20"
"Koylandi","11.4353","75.71","Molestation","2025","18"
"Koylandi","11.4353","75.71","Rape","2014","3"
"Koylandi","11.4353","75.71","Rape","2015","7"
"Koylandi","11.4353","75.71","Rape","2016","4"
"Koylandi","11.4353","75.71","Rape","2017","5"
"Koylandi","11.4353","75.71","Rape","2018","8"
"Koylandi","11.4353","75.71","Rape","2019","4"
"Koylandi","11.4353","75.71","Rape","2020","3"
"Koylandi","11.4353","75.71","Rape","2021","3"
"Koylandi","11.4353","75.71","Rape","2022","12"
"Koylandi","11.4353","75.71","Rape","2023","8"
"Koylandi","11.4353","75.71","Rape","2024","5"
"Koylandi","11.4353","75.71","Rape","2025","5"
"Koylandi","11.4353","75.71","Dowry Deaths(304(B) IPC)","2014","0"
"Koylandi","11.4353","75.71","Dowry Deaths(304(B) IPC)","2015","0"
"Koylandi","11.4353","75.71","Dowry Deaths(304(B) IPC)","2016","0"
"Koylandi","11.4353","75.71","Dowry Deaths(304(B) IPC)","2017","0"
"Koylandi","11.4353","75.71","Dowry Deaths(304(B) IPC)","2018","0"
"Koylandi","11.4353","75.71","Dowry Deaths(304(B) IPC)","2019","0"
"Koylandi","11.4353","75.71","Dowry Deaths(304(B) IPC)","2020","0"
"Koylandi","11.4353","75.71","Dowry Deaths(304(B) IPC)","2021","0"
"Koylandi","11.4353","75.71","Dowry Deaths(304(B) IPC)","2022","0"
"Koylandi","11.4353","75.71","Dowry Deaths(304(B) IPC)","2023","0"
"Koylandi","11.4353","75.71","Dowry Deaths(304(B) IPC)","2024","0"
"Koylandi","11.4353","75.71","Dowry Deaths(304(B) IPC)","2025","0"
"Koylandi","11.4353","75.71","Attempt to commit murder","2014","4"
"Koylandi","11.4353","75.71","Attempt to commit murder","2015","2"
"Koylandi","11.4353","75.71","Attempt to commit murder","2016","5"
"Koylandi","11.4353","75.71","Attempt to commit murder","2017","8"
"Koylandi","11.4353","75.71","Attempt to commit murder","2018","7"
"Koylandi","11.4353","75.71","Attempt to commit murder","2019","4"
"Koylandi","11.4353","75.71","Attempt to commit murder","2020","0"
"Koylandi","11.4353","75.71","Attempt to commit murder","2021","0"
"Koylandi","11.4353","75.71","Attempt to commit murder","2022","2"
"Koylandi","11.4353","75.71","Attempt to commit murder","2023","11"
"Koylandi","11.4353","75.71","Attempt to commit murder","2024","5"
"Koylandi","11.4353","75.71","Attempt to commit murder","2025","7"
"Koylandi","11.4353","75.71","Cruelty by husband or relatives","2014","27"
"Koylandi","11.4353","75.71","Cruelty by husband or relatives","2015","22"
"Koylandi","11.4353","75.71","Cruelty by husband or relatives","2016","45"
"Koylandi","11.4353","75.71","Cruelty by husband or relatives","2017","29"
"Koylandi","11.4353","75.71","Cruelty by husband or relatives","2018","27"
"Koylandi","11.4353","75.71","Cruelty by husband or relatives","2019","40"
"Koylandi","11.4353","75.71","Cruelty by husband or relatives","2020","35"
"Koylandi","11.4353","75.71","Cruelty by husband or relatives","2021","17"
"Koylandi","11.4353","75.71","Cruelty by husband or relatives","2022","29"
"Koylandi","11.4353","75.71","Cruelty by husband or relatives","2023","46"
"Koylandi","11.4353","75.71","Cruelty by husband or relatives","2024","36"
"Koylandi","11.4353","75.71","Cruelty by husband or relatives","2025","22"
"Nadapuram","11.6833","75.65","Dowry Deaths(304(B) IPC)","2014","0"
"Nadapuram","11.6833","75.65","Dowry Deaths(304(B) IPC)","2015","0"
"Nadapuram","11.6833","75.65","Dowry Deaths(304(B) IPC)","2016","0"
"Nadapuram","11.6833","75.65","Dowry Deaths(304(B) IPC)","2017","0"
"Nadapuram","11.6833","75.65","Dowry Deaths(304(B) IPC)","2018","0"
"Nadapuram","11.6833","75.65","Dowry Deaths(304(B) IPC)","2019","0"
"Nadapuram","11.6833","75.65","Dowry Deaths(304(B) IPC)","2020","0"
"Nadapuram","11.6833","75.65","Dowry Deaths(304(B) IPC)","2021","0"
"Nadapuram","11.6833","75.65","Dowry Deaths(304(B) IPC)","2022","0"
"Nadapuram","11.6833","75.65","Dowry Deaths(304(B) IPC)","2023","0"
"Nadapuram","11.6833","75.65","Dowry Deaths(304(B) IPC)","2024","0"
"Nadapuram","11.6833","75.65","Dowry Deaths(304(B) IPC)","2025","0"
"Nadapuram","11.6833","75.65","Rape","2014","1"
"Nadapuram","11.6833","75.65","Rape","2015","2"
"Nadapuram","11.6833","75.65","Rape","2016","0"
"Nadapuram","11.6833","75.65","Rape","2017","4"
"Nadapuram","11.6833","75.65","Rape","2018","7"
"Nadapuram","11.6833","75.65","Rape","2019","2"
"Nadapuram","11.6833","75.65","Rape","2020","3"
"Nadapuram","11.6833","75.65","Rape","2021","2"
"Nadapuram","11.6833","75.65","Rape","2022","5"
"Nadapuram","11.6833","75.65","Rape","2023","3"
"Nadapuram","11.6833","75.65","Rape","2024","2"
"Nadapuram","11.6833","75.65","Rape","2025","0"
"Nadapuram","11.6833","75.65","Attempt to commit murder","2014","1"
"Nadapuram","11.6833","75.65","Attempt to commit murder","2015","2"
"Nadapuram","11.6833","75.65","Attempt to commit murder","2016","5"
"Nadapuram","11.6833","75.65","Attempt to commit murder","2017","3"
"Nadapuram","11.6833","75.65","Attempt to commit murder","2018","0"
"Nadapuram","11.6833","75.65","Attempt to commit murder","2019","1"
"Nadapuram","11.6833","75.65","Attempt to commit murder","2020","1"
"Nadapuram","11.6833","75.65","Attempt to commit murder","2021","0"
"Nadapuram","11.6833","75.65","Attempt to commit murder","2022","2"
"Nadapuram","11.6833","75.65","Attempt to commit murder","2023","5"
"Nadapuram","11.6833","75.65","Attempt to commit murder","2024","7"
"Nadapuram","11.6833","75.65","Attempt to commit murder","2025","14"
"Nadapuram","11.6833","75.65","Cruelty by husband or relatives","2014","9"
"Nadapuram","11.6833","75.65","Cruelty by husband or relatives","2015","13"
"Nadapuram","11.6833","75.65","Cruelty by husband or relatives","2016","7"
"Nadapuram","11.6833","75.65","Cruelty by husband or relatives","2017","6"
"Nadapuram","11.6833","75.65","Cruelty by husband or relatives","2018","19"
"Nadapuram","11.6833","75.65","Cruelty by husband or relatives","2019","12"
"Nadapuram","11.6833","75.65","Cruelty by husband or relatives","2020","11"
"Nadapuram","11.6833","75.65","Cruelty by husband or relatives","2021","2"
"Nadapuram","11.6833","75.65","Cruelty by husband or relatives","2022","18"
"Nadapuram","11.6833","75.65","Cruelty by husband or relatives","2023","23"
"Nadapuram","11.6833","75.65","Cruelty by husband or relatives","2024","19"
"Nadapuram","11.6833","75.65","Cruelty by husband or relatives","2025","18"
"Nadapuram","11.6833","75.65","Murder","2014","0"
"Nadapuram","11.6833","75.65","Murder","2015","1"
"Nadapuram","11.6833","75.65","Murder","2016","1"
"Nadapuram","11.6833","75.65","Murder","2017","0"
"Nadapuram","11.6833","75.65","Murder","2018","1"
"Nadapuram","11.6833","75.65","Murder","2019","0"
"Nadapuram","11.6833","75.65","Murder","2020","1"
"Nadapuram","11.6833","75.65","Murder","2021","0"
"Nadapuram","11.6833","75.65","Murder","2022","1"
"Nadapuram","11.6833","75.65","Murder","2023","0"
"Nadapuram","11.6833","75.65","Murder","2024","0"
"Nadapuram","11.6833","75.65","Murder","2025","0"
"Nadapuram","11.6833","75.65","Kidnapping & abduction - of women & girls","2014","0"
"Nadapuram","11.6833","75.65","Kidnapping & abduction - of women & girls","2015","0"
"Nadapuram","11.6833","75.65","Kidnapping & abduction - of women & girls","2016","0"
"Nadapuram","11.6833","75.65","Kidnapping & abduction - of women & girls","2017","0"
"Nadapuram","11.6833","75.65","Kidnapping & abduction - of women & girls","2018","1"
"Nadapuram","11.6833","75.65","Kidnapping & abduction - of women & girls","2019","0"
"Nadapuram","11.6833","75.65","Kidnapping & abduction - of women & girls","2020","0"
"Nadapuram","11.6833","75.65","Kidnapping & abduction - of women & girls","2021","0"
"Nadapuram","11.6833","75.65","Kidnapping & abduction - of women & girls","2022","0"
"Nadapuram","11.6833","75.65","Kidnapping & abduction - of women & girls","2023","0"
"Nadapuram","11.6833","75.65","Kidnapping & abduction - of women & girls","2024","0"
"Nadapuram","11.6833","75.65","Kidnapping & abduction - of women & girls","2025","0"
"Nadapuram","11.6833","75.65","Sexual harassment","2014","0"
"Nadapuram","11.6833","75.65","Sexual harassment","2015","0"
"Nadapuram","11.6833","75.65","Sexual harassment","2016","0"
"Nadapuram","11.6833","75.65","Sexual harassment","2017","0"
"Nadapuram","11.6833","75.65","Sexual harassment","2018","0"
"Nadapuram","11.6833","75.65","Sexual harassment","2019","0"
"Nadapuram","11.6833","75.65","Sexual harassment","2020","0"
"Nadapuram","11.6833","75.65","Sexual harassment","2021","0"
"Nadapuram","11.6833","75.65","Sexual harassment","2022","0"
"Nadapuram","11.6833","75.65","Sexual harassment","2023","0"
"Nadapuram","11.6833","75.65","Sexual harassment","2024","0"
"Nadapuram","11.6833","75.65","Sexual harassment","2025","0"
"Nadapuram","11.6833","75.65","Molestation","2014","13"
"Nadapuram","11.6833","75.65","Molestation","2015","12"
"Nadapuram","11.6833","75.65","Molestation","2016","15"
"Nadapuram","11.6833","75.65","Molestation","2017","22"
"Nadapuram","11.6833","75.65","Molestation","2018","16"
"Nadapuram","11.6833","75.65","Molestation","2019","9"
"Nadapuram","11.6833","75.65","Molestation","2020","6"
"Nadapuram","11.6833","75.65","Molestation","2021","0"
"Nadapuram","11.6833","75.65","Molestation","2022","7"
"Nadapuram","11.6833","75.65","Molestation","2023","6"
"Nadapuram","11.6833","75.65","Molestation","2024","8"
"Nadapuram","11.6833","75.65","Molestation","2025","16"
"Kozhikode city cyber","11.2588","75.7804","Murder","2019","0"
"Kozhikode city cyber","11.2588","75.7804","Murder","2020","0"
"Kozhikode city cyber","11.2588","75.7804","Murder","2021","0"
"Kozhikode city cyber","11.2588","75.7804","Murder","2022","0"
"Kozhikode city cyber","11.2588","75.7804","Murder","2023","0"
"Kozhikode city cyber","11.2588","75.7804","Rape","2019","0"
"Kozhikode city cyber","11.2588","75.7804","Rape","2020","0"
"Kozhikode city cyber","11.2588","75.7804","Rape","2021","0"
"Kozhikode city cyber","11.2588","75.7804","Rape","2022","0"
"Kozhikode city cyber","11.2588","75.7804","Rape","2023","0"
"Kozhikode city cyber","11.2588","75.7804","Dowry Deaths(304(B) IPC)","2019","0"
"Kozhikode city cyber","11.2588","75.7804","Dowry Deaths(304(B) IPC)","2020","0"
"Kozhikode city cyber","11.2588","75.7804","Dowry Deaths(304(B) IPC)","2021","0"
"Kozhikode city cyber","11.2588","75.7804","Dowry Deaths(304(B) IPC)","2022","0"
"Kozhikode city cyber","11.2588","75.7804","Dowry Deaths(304(B) IPC)","2023","0"
"Kozhikode city cyber","11.2588","75.7804","Cruelty by husband or relatives","2019","0"
"Kozhikode city cyber","11.2588","75.7804","Cruelty by husband or relatives","2020","0"
"Kozhikode city cyber","11.2588","75.7804","Cruelty by husband or relatives","2021","0"
"Kozhikode city cyber","11.2588","75.7804","Cruelty by husband or relatives","2022","0"
"Kozhikode city cyber","11.2588","75.7804","Cruelty by husband or relatives","2023","0"
"Kozhikode city cyber","11.2588","75.7804","Kidnapping & abduction - of women & girls","2019","0"
"Kozhikode city cyber","11.2588","75.7804","Kidnapping & abduction - of women & girls","2020","0"
"Kozhikode city cyber","11.2588","75.7804","Kidnapping & abduction - of women & girls","2021","0"
"Kozhikode city cyber","11.2588","75.7804","Kidnapping & abduction - of women & girls","2022","0"
"Kozhikode city cyber","11.2588","75.7804","Kidnapping & abduction - of women & girls","2023","0"
"Kozhikode city cyber","11.2588","75.7804","Sexual harassment","2019","0"
"Kozhikode city cyber","11.2588","75.7804","Sexual harassment","2020","0"
"Kozhikode city cyber","11.2588","75.7804","Sexual harassment","2021","0"
"Kozhikode city cyber","11.2588","75.7804","Sexual harassment","2022","0"
"Kozhikode city cyber","11.2588","75.7804","Sexual harassment","2023","0"
"Kozhikode city cyber","11.2588","75.7804","Attempt to commit murder","2019","0"
"Kozhikode city cyber","11.2588","75.7804","Attempt to commit murder","2020","0"
"Kozhikode city cyber","11.2588","75.7804","Attempt to commit murder","2021","0"
"Kozhikode city cyber","11.2588","75.7804","Attempt to commit murder","2022","0"
"Kozhikode city cyber","11.2588","75.7804","Attempt to commit murder","2023","0"
"Kozhikode city cyber","11.2588","75.7804","Molestation","2019","0"
"Kozhikode city cyber","11.2588","75.7804","Molestation","2020","0"
"Kozhikode city cyber","11.2588","75.7804","Molestation","2021","0"
"Kozhikode city cyber","11.2588","75.7804","Molestation","2022","0"
"Kozhikode city cyber","11.2588","75.7804","Molestation","2023","0"
"Kozhikode city kasaba","11.2588","75.7804","Dowry Deaths(304(B) IPC)","2014","0"
"Kozhikode city kasaba","11.2588","75.7804","Dowry Deaths(304(B) IPC)","2015","0"
"Kozhikode city kasaba","11.2588","75.7804","Dowry Deaths(304(B) IPC)","2016","0"
"Kozhikode city kasaba","11.2588","75.7804","Dowry Deaths(304(B) IPC)","2017","0"
"Kozhikode city kasaba","11.2588","75.7804","Dowry Deaths(304(B) IPC)","2018","0"
"Kozhikode city kasaba","11.2588","75.7804","Dowry Deaths(304(B) IPC)","2019","0"
"Kozhikode city kasaba","11.2588","75.7804","Dowry Deaths(304(B) IPC)","2020","0"
"Kozhikode city kasaba","11.2588","75.7804","Dowry Deaths(304(B) IPC)","2021","0"
"Kozhikode city kasaba","11.2588","75.7804","Dowry Deaths(304(B) IPC)","2022","0"
"Kozhikode city kasaba","11.2588","75.7804","Rape","2014","2"
"Kozhikode city kasaba","11.2588","75.7804","Rape","2015","2"
"Kozhikode city kasaba","11.2588","75.7804","Rape","2016","1"
"Kozhikode city kasaba","11.2588","75.7804","Rape","2017","4"
"Kozhikode city kasaba","11.2588","75.7804","Rape","2018","1"
"Kozhikode city kasaba","11.2588","75.7804","Rape","2019","2"
"Kozhikode city kasaba","11.2588","75.7804","Rape","2020","5"
"Kozhikode city kasaba","11.2588","75.7804","Rape","2021","2"
"Kozhikode city kasaba","11.2588","75.7804","Rape","2022","0"
"Kozhikode city kasaba","11.2588","75.7804","Cruelty by husband or relatives","2014","7"
"Kozhikode city kasaba","11.2588","75.7804","Cruelty by husband or relatives","2015","5"
"Kozhikode city kasaba","11.2588","75.7804","Cruelty by husband or relatives","2016","8"
"Kozhikode city kasaba","11.2588","75.7804","Cruelty by husband or relatives","2017","6"
"Kozhikode city kasaba","11.2588","75.7804","Cruelty by husband or relatives","2018","4"
"Kozhikode city kasaba","11.2588","75.7804","Cruelty by husband or relatives","2019","12"
"Kozhikode city kasaba","11.2588","75.7804","Cruelty by husband or relatives","2020","3"
"Kozhikode city kasaba","11.2588","75.7804","Cruelty by husband or relatives","2021","1"
"Kozhikode city kasaba","11.2588","75.7804","Cruelty by husband or relatives","2022","0"
"Kozhikode city kasaba","11.2588","75.7804","Sexual harassment","2014","1"
"Kozhikode city kasaba","11.2588","75.7804","Sexual harassment","2015","1"
"Kozhikode city kasaba","11.2588","75.7804","Sexual harassment","2016","0"
"Kozhikode city kasaba","11.2588","75.7804","Sexual harassment","2017","2"
"Kozhikode city kasaba","11.2588","75.7804","Sexual harassment","2018","1"
"Kozhikode city kasaba","11.2588","75.7804","Sexual harassment","2019","5"
"Kozhikode city kasaba","11.2588","75.7804","Sexual harassment","2020","4"
"Kozhikode city kasaba","11.2588","75.7804","Sexual harassment","2021","2"
"Kozhikode city kasaba","11.2588","75.7804","Sexual harassment","2022","0"
"Kozhikode city kasaba","11.2588","75.7804","Attempt to commit murder","2014","2"
"Kozhikode city kasaba","11.2588","75.7804","Attempt to commit murder","2015","1"
"Kozhikode city kasaba","11.2588","75.7804","Attempt to commit murder","2016","0"
"Kozhikode city kasaba","11.2588","75.7804","Attempt to commit murder","2017","1"
"Kozhikode city kasaba","11.2588","75.7804","Attempt to commit murder","2018","0"
"Kozhikode city kasaba","11.2588","75.7804","Attempt to commit murder","2019","0"
"Kozhikode city kasaba","11.2588","75.7804","Attempt to commit murder","2020","3"
"Kozhikode city kasaba","11.2588","75.7804","Attempt to commit murder","2021","0"
"Kozhikode city kasaba","11.2588","75.7804","Attempt to commit murder","2022","0"
"Kozhikode city kasaba","11.2588","75.7804","Kidnapping & abduction - of women & girls","2014","0"
"Kozhikode city kasaba","11.2588","75.7804","Kidnapping & abduction - of women & girls","2015","0"
"Kozhikode city kasaba","11.2588","75.7804","Kidnapping & abduction - of women & girls","2016","0"
"Kozhikode city kasaba","11.2588","75.7804","Kidnapping & abduction - of women & girls","2017","1"
"Kozhikode city kasaba","11.2588","75.7804","Kidnapping & abduction - of women & girls","2018","3"
"Kozhikode city kasaba","11.2588","75.7804","Kidnapping & abduction - of women & girls","2019","1"
"Kozhikode city kasaba","11.2588","75.7804","Kidnapping & abduction - of women & girls","2020","0"
"Kozhikode city kasaba","11.2588","75.7804","Kidnapping & abduction - of women & girls","2021","0"
"Kozhikode city kasaba","11.2588","75.7804","Kidnapping & abduction - of women & girls","2022","0"
"Kozhikode city kasaba","11.2588","75.7804","Molestation","2014","6"
"Kozhikode city kasaba","11.2588","75.7804","Molestation","2015","5"
"Kozhikode city kasaba","11.2588","75.7804","Molestation","2016","6"
"Kozhikode city kasaba","11.2588","75.7804","Molestation","2017","7"
"Kozhikode city kasaba","11.2588","75.7804","Molestation","2018","7"
"Kozhikode city kasaba","11.2588","75.7804","Molestation","2019","8"
"Kozhikode city kasaba","11.2588","75.7804","Molestation","2020","13"
"Kozhikode city kasaba","11.2588","75.7804","Molestation","2021","1"
"Kozhikode city kasaba","11.2588","75.7804","Molestation","2022","0"
"Kozhikode city kasaba","11.2588","75.7804","Murder","2014","0"
"Kozhikode city kasaba","11.2588","75.7804","Murder","2015","0"
"Kozhikode city kasaba","11.2588","75.7804","Murder","2016","0"
"Kozhikode city kasaba","11.2588","75.7804","Murder","2017","0"
"Kozhikode city kasaba","11.2588","75.7804","Murder","2018","1"
"Kozhikode city kasaba","11.2588","75.7804","Murder","2019","3"
"Kozhikode city kasaba","11.2588","75.7804","Murder","2020","0"
"Kozhikode city kasaba","11.2588","75.7804","Murder","2021","1"
"Kozhikode city kasaba","11.2588","75.7804","Murder","2022","0"
"Kozhikode city kasaba","11.2588","75.7804","Molestation","2014","10"
"Kozhikode city kasaba","11.2588","75.7804","Molestation","2015","21"
"Kozhikode city kasaba","11.2588","75.7804","Molestation","2016","4"
"Kozhikode city kasaba","11.2588","75.7804","Molestation","2017","4"
"Kozhikode city kasaba","11.2588","75.7804","Molestation","2018","9"
"Kozhikode city kasaba","11.2588","75.7804","Molestation","2019","29"
"Kozhikode city kasaba","11.2588","75.7804","Molestation","2021","1"
"Kozhikode city kasaba","11.2588","75.7804","Kidnapping & abduction - of women & girls","2014","0"
"Kozhikode city kasaba","11.2588","75.7804","Kidnapping & abduction - of women & girls","2015","4"
"Kozhikode city kasaba","11.2588","75.7804","Kidnapping & abduction - of women & girls","2016","0"
"Kozhikode city kasaba","11.2588","75.7804","Kidnapping & abduction - of women & girls","2017","1"
"Kozhikode city kasaba","11.2588","75.7804","Kidnapping & abduction - of women & girls","2018","1"
"Kozhikode city kasaba","11.2588","75.7804","Kidnapping & abduction - of women & girls","2019","3"
"Kozhikode city kasaba","11.2588","75.7804","Kidnapping & abduction - of women & girls","2021","0"
"Kozhikode city kasaba","11.2588","75.7804","Dowry Deaths(304(B) IPC)","2014","0"
"Kozhikode city kasaba","11.2588","75.7804","Dowry Deaths(304(B) IPC)","2015","0"
"Kozhikode city kasaba","11.2588","75.7804","Dowry Deaths(304(B) IPC)","2016","0"
"Kozhikode city kasaba","11.2588","75.7804","Dowry Deaths(304(B) IPC)","2017","0"
"Kozhikode city kasaba","11.2588","75.7804","Dowry Deaths(304(B) IPC)","2018","0"
"Kozhikode city kasaba","11.2588","75.7804","Dowry Deaths(304(B) IPC)","2019","0"
"Kozhikode city kasaba","11.2588","75.7804","Dowry Deaths(304(B) IPC)","2021","0"
"Kozhikode city kasaba","11.2588","75.7804","Attempt to commit murder","2014","1"
"Kozhikode city kasaba","11.2588","75.7804","Attempt to commit murder","2015","0"
"Kozhikode city kasaba","11.2588","75.7804","Attempt to commit murder","2016","0"
"Kozhikode city kasaba","11.2588","75.7804","Attempt to commit murder","2017","1"
"Kozhikode city kasaba","11.2588","75.7804","Attempt to commit murder","2018","1"
"Kozhikode city kasaba","11.2588","75.7804","Attempt to commit murder","2019","3"
"Kozhikode city kasaba","11.2588","75.7804","Attempt to commit murder","2021","0"
"Kozhikode city kasaba","11.2588","75.7804","Cruelty by husband or relatives","2014","22"
"Kozhikode city kasaba","11.2588","75.7804","Cruelty by husband or relatives","2015","17"
"Kozhikode city kasaba","11.2588","75.7804","Cruelty by husband or relatives","2016","15"
"Kozhikode city kasaba","11.2588","75.7804","Cruelty by husband or relatives","2017","15"
"Kozhikode city kasaba","11.2588","75.7804","Cruelty by husband or relatives","2018","12"
"Kozhikode city kasaba","11.2588","75.7804","Cruelty by husband or relatives","2019","12"
"Kozhikode city kasaba","11.2588","75.7804","Cruelty by husband or relatives","2021","4"
"Kozhikode city kasaba","11.2588","75.7804","Murder","2014","1"
"Kozhikode city kasaba","11.2588","75.7804","Murder","2015","1"
"Kozhikode city kasaba","11.2588","75.7804","Murder","2016","0"
"Kozhikode city kasaba","11.2588","75.7804","Murder","2017","1"
"Kozhikode city kasaba","11.2588","75.7804","Murder","2018","2"
"Kozhikode city kasaba","11.2588","75.7804","Murder","2019","0"
"Kozhikode city kasaba","11.2588","75.7804","Murder","2021","0"
"Kozhikode city kasaba","11.2588","75.7804","Sexual harassment","2014","2"
"Kozhikode city kasaba","11.2588","75.7804","Sexual harassment","2015","1"
"Kozhikode city kasaba","11.2588","75.7804","Sexual harassment","2016","2"
"Kozhikode city kasaba","11.2588","75.7804","Sexual harassment","2017","0"
"Kozhikode city kasaba","11.2588","75.7804","Sexual harassment","2018","0"
"Kozhikode city kasaba","11.2588","75.7804","Sexual harassment","2019","0"
"Kozhikode city kasaba","11.2588","75.7804","Sexual harassment","2021","0"
"Kozhikode city kasaba","11.2588","75.7804","Rape","2014","2"
"Kozhikode city kasaba","11.2588","75.7804","Rape","2015","8"
"Kozhikode city kasaba","11.2588","75.7804","Rape","2016","8"
"Kozhikode city kasaba","11.2588","75.7804","Rape","2017","8"
"Kozhikode city kasaba","11.2588","75.7804","Rape","2018","7"
"Kozhikode city kasaba","11.2588","75.7804","Rape","2019","14"
"Kozhikode city kasaba","11.2588","75.7804","Rape","2021","2"
"Kozhikode city town","11.2588","75.7804","Kidnapping & abduction - of women & girls","2014","0"
"Kozhikode city town","11.2588","75.7804","Kidnapping & abduction - of women & girls","2015","0"
"Kozhikode city town","11.2588","75.7804","Kidnapping & abduction - of women & girls","2016","0"
"Kozhikode city town","11.2588","75.7804","Kidnapping & abduction - of women & girls","2017","1"
"Kozhikode city town","11.2588","75.7804","Kidnapping & abduction - of women & girls","2018","3"
"Kozhikode city town","11.2588","75.7804","Kidnapping & abduction - of women & girls","2019","2"
"Kozhikode city town","11.2588","75.7804","Kidnapping & abduction - of women & girls","2020","1"
"Kozhikode city town","11.2588","75.7804","Kidnapping & abduction - of women & girls","2021","1"
"Kozhikode city town","11.2588","75.7804","Kidnapping & abduction - of women & girls","2022","0"
"Kozhikode city town","11.2588","75.7804","Kidnapping & abduction - of women & girls","2023","0"
"Kozhikode city town","11.2588","75.7804","Murder","2014","3"
"Kozhikode city town","11.2588","75.7804","Murder","2015","1"
"Kozhikode city town","11.2588","75.7804","Murder","2016","0"
"Kozhikode city town","11.2588","75.7804","Murder","2017","1"
"Kozhikode city town","11.2588","75.7804","Murder","2018","2"
"Kozhikode city town","11.2588","75.7804","Murder","2019","1"
"Kozhikode city town","11.2588","75.7804","Murder","2020","0"
"Kozhikode city town","11.2588","75.7804","Murder","2021","0"
"Kozhikode city town","11.2588","75.7804","Murder","2022","2"
"Kozhikode city town","11.2588","75.7804","Murder","2023","0"
"Kozhikode city town","11.2588","75.7804","Cruelty by husband or relatives","2014","2"
"Kozhikode city town","11.2588","75.7804","Cruelty by husband or relatives","2015","1"
"Kozhikode city town","11.2588","75.7804","Cruelty by husband or relatives","2016","0"
"Kozhikode city town","11.2588","75.7804","Cruelty by husband or relatives","2017","2"
"Kozhikode city town","11.2588","75.7804","Cruelty by husband or relatives","2018","1"
"Kozhikode city town","11.2588","75.7804","Cruelty by husband or relatives","2019","0"
"Kozhikode city town","11.2588","75.7804","Cruelty by husband or relatives","2020","1"
"Kozhikode city town","11.2588","75.7804","Cruelty by husband or relatives","2021","0"
"Kozhikode city town","11.2588","75.7804","Cruelty by husband or relatives","2022","1"
"Kozhikode city town","11.2588","75.7804","Cruelty by husband or relatives","2023","2"
"Kozhikode city town","11.2588","75.7804","Rape","2014","4"
"Kozhikode city town","11.2588","75.7804","Rape","2015","0"
"Kozhikode city town","11.2588","75.7804","Rape","2016","2"
"Kozhikode city town","11.2588","75.7804","Rape","2017","3"
"Kozhikode city town","11.2588","75.7804","Rape","2018","1"
"Kozhikode city town","11.2588","75.7804","Rape","2019","1"
"Kozhikode city town","11.2588","75.7804","Rape","2020","3"
"Kozhikode city town","11.2588","75.7804","Rape","2021","8"
"Kozhikode city town","11.2588","75.7804","Rape","2022","3"
"Kozhikode city town","11.2588","75.7804","Rape","2023","3"
"Kozhikode city town","11.2588","75.7804","Sexual harassment","2014","0"
"Kozhikode city town","11.2588","75.7804","Sexual harassment","2015","0"
"Kozhikode city town","11.2588","75.7804","Sexual harassment","2016","0"
"Kozhikode city town","11.2588","75.7804","Sexual harassment","2017","0"
"Kozhikode city town","11.2588","75.7804","Sexual harassment","2018","0"
"Kozhikode city town","11.2588","75.7804","Sexual harassment","2019","0"
"Kozhikode city town","11.2588","75.7804","Sexual harassment","2020","5"
"Kozhikode city town","11.2588","75.7804","Sexual harassment","2021","1"
"Kozhikode city town","11.2588","75.7804","Sexual harassment","2022","7"
"Kozhikode city town","11.2588","75.7804","Sexual harassment","2023","7"
"Kozhikode city town","11.2588","75.7804","Molestation","2014","8"
"Kozhikode city town","11.2588","75.7804","Molestation","2015","0"
"Kozhikode city town","11.2588","75.7804","Molestation","2016","8"
"Kozhikode city town","11.2588","75.7804","Molestation","2017","9"
"Kozhikode city town","11.2588","75.7804","Molestation","2018","14"
"Kozhikode city town","11.2588","75.7804","Molestation","2019","11"
"Kozhikode city town","11.2588","75.7804","Molestation","2020","7"
"Kozhikode city town","11.2588","75.7804","Molestation","2021","2"
"Kozhikode city town","11.2588","75.7804","Molestation","2022","0"
"Kozhikode city town","11.2588","75.7804","Molestation","2023","6"
"Kozhikode city town","11.2588","75.7804","Attempt to commit murder","2014","2"
"Kozhikode city town","11.2588","75.7804","Attempt to commit murder","2015","9"
"Kozhikode city town","11.2588","75.7804","Attempt to commit murder","2016","4"
"Kozhikode city town","11.2588","75.7804","Attempt to commit murder","2017","0"
"Kozhikode city town","11.2588","75.7804","Attempt to commit murder","2018","1"
"Kozhikode city town","11.2588","75.7804","Attempt to commit murder","2019","3"
